x,y,cell,longitude,latitude,swh_winter_cellmean,swh_spring_cellmean,swh_summer_cellmean,swh_fall_cellmean,lag_swh_fall_cellmean
-71.586875,41.30309523809524,479,-72.086122,41.30302,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.36499603512735,41.4770646044823,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.36499603443934,41.4770930220363,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.3649763888888,41.4771625,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.36290972222216,41.4773986111111,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.362,41.478,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.3616694444444,41.4781861111111,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.3605790080763,41.4777983076676,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.3605790073976,41.4778265132492,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.36027778,41.47833333,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.35983055499995,41.47823472,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.3594166666666,41.4774972222222,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.357,41.476,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.586875,41.30309523809524,479,-71.33848,41.450199999999995,1.2031630918714735,1.006689732139175,0.7772005264823502,1.0102452246455458,1.0102452246455458
-71.08683333333335,41.30309523809524,480,-71.33143,41.450795,1.4148884879218206,1.1359246652405541,0.8495135782538233,1.1483270928666398,1.1483270928666398
-71.08683333333335,41.30309523809524,480,-71.313,41.451,1.4148884879218206,1.1359246652405541,0.8495135782538233,1.1483270928666398,1.1483270928666398
-70.58679166666667,42.30319047619047,431,-70.913095,42.338275,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91286,42.3383575,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.912625,42.33844,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91259352941177,42.33843088235294,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.9125822,42.3384276,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91244666666667,42.338388333333334,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91238722222222,42.33837111111111,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91235750000001,42.3383625,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91234827586207,42.3383598275862,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.9123475925926,42.33835962962963,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91232982758622,42.33835448275862,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.91209,42.338285,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.90753,42.34315,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.90729,42.343055,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.90719,42.416245,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.90716,42.416375,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.907135,42.343535,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.907045,42.34298,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
-70.58679166666667,42.30319047619047,431,-70.90703500000001,42.418383250000005,1.2054091861512926,0.9296674886802295,0.5755957700647749,0.9256608056592511,0.9256608056592511
